text,class
"b)adres zamieszkania i zameldowania Pożyczkobiorcy, c)numer i serię dowodu osobistego,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Odwołanie pełnomocnictwa nie wymaga obecności Pełnomocnika w Banku. 4. Bank pomocniczo udostępnia formularze do ustanowienia pełnomocnictwa.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
5.4Umowa o członkostwo zawarta na czas nieoznaczony może zostać rozwiązana przez każdą ze stron za jednomiesięcznym wypowiedzeniem ze skutkiem na koniec miesiąca » kalendarzowego. 5.5Okres próbny.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"34.Jeżeli w komunikacji marketingowej Operator pokazuje prędkość (prędkość deklarowana), to odpowiada ona szacunkowej prędkości maksymalnej. W praktyce mogą występować odstępstwa od prędkości deklarowanej.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
a)rzetelnej i efektywnej nauki w atmosferze życzliwości i akceptacji; b)bezpieczeństwa;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"f) przerwami-w zasilaniu energetycznym urządzeń wodociągowych i kanalizacyjnych, g) planowanymi przerwami, po uprzednim powiadomieniu Odbiorcy, związanymi z wykonaniem prac konserwacyjno-remontowych urządzeń wodociągowych i kanalizacyjnych.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
§6 Odbiór dzieci możliwy jest tylko przez Rodziców lub Opiekunów. Dopuszcza się możliwość odbioru dziecka przez osoby pisemnie do tego upoważnione przez Rodziców lub Opiekunów dziecka.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
ODPOWIEDZIALNOŚĆ 1. Odpowiedzialność z tytułu rękojmi jest wyłączona w stosunkach prawnych z Klientami.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
a) dotyczą momentu zawarcia Umowy. Koszty wskazane w ust. 2 lit.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"6)w przypadku szkody całkowitej - oddanie przedstawicielowi sklepu VOBIS DIGITAL:  a) oryginału dokumentu ubezpieczenia sprzętu,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Zabezpieczenia spłaty Kredytu i Pożyczki zostały opisane w pkt. V Części Szczególnej Umowy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
6. Potwierdzenia złożenia Zamówienia dokonuje Klient poprzez wybranie przycisku (pola) oznaczonego zamówienie z obowiązkiem zapłaty. Sprzedawca wyśle Klientowi na wskazany przez Klienta adres e-mail potwierdzenie Zamówienia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"CKK na dzień sporządzenia Umowy Kredytu wynosi . PLN przy założeniu, że zabezpieczenie w postaci hipoteki na rzecz Banku zostanie ustanowione w okresie 12 miesięcy od uruchomienia Kredytu lub jego I transzy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Okres wypowiedzenia jest taki sam, jaki obowiązuje w ubezpieczeniu podstawowym. 2.Wypowiedzenie umowy ubezpieczenia podstawowego skutkuje wypowiedzeniem umowy ubezpieczenia dodatkowego.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"e)zaśmiecać i zanieczyszczać terenu kąpieliska, f)skakać do wody ze sprzętu pływającego.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"opisanej w § 2 ust. 1 tego aktu, powstałej zaphcU ceny . V' y-' Nn^iywcv 'ceny brutto, w terminie do dnia 30.05.20t8r.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
3.Nauczyciele i opiekunowie pracujący w przedszkolu są odpowiedzialni za działania związane z zapewnieniem zdrowia i ochrony życia dziecka. 4.Przedszkole stosuje w swoich działaniach obowiązujące przepisy bhp i p.poż.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
7.Skreślenie dziecka z listy wychowanków nie dotyczy dziecka odbywającego roczne obowiązkowe przygotowanie przedszkolne. 8.W przypadku skreślenia dziecka z listy przedszkolaków rodzice otrzymają pisemną informację wraz z uzasadnieniem.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
-zawiadomić rodziców na piśmie o podjętej decyzji. 7.Skreślenie dziecka z listy wychowanków nie dotyczy dziecka odbywającego roczne obowiązkowe przygotowanie przedszkolne.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"i ustawy o prawach konsumenta. 36.FIRMA W RAMACH UMOWY WYKONA DWIE WERSJE PROJEKTU MEBLI, KOLEJNE PROJEKTY I ZMIANY BĘDĄ ODPŁATNE.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"c)wycieczek zagranicznych, d)wymiany ubioru szkolnego,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"1.Kredyt oprocentowany jest według stałej/zmiennej stopy procentowej, która w dniu podpisania umowy wynosi.% w stosunku rocznym. 2.Całkowita kwota Kredytu wynosi ..zł.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Infolinia: 197 97. Opłata jak za połączenie lokalne według taryfy operatora.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
6.W sprawach nieuregulowanych w niniejszej umowie mają zastosowanie przepisy Kodeksu Cywilnego i ustawy o Systemie Oświaty. 7.Wszelkie zmiany umowy wymagają formy pisemnej pod rygorem nieważności.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"3.W sytuacji, o której mowa w ust. 2 zd. 2, Umowa wygasa.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
8.Klient jest zobowiązany do okazania nauczycielowi dowodu wpłaty na początku każdego miesiąca. § 4LEKCJE 1.Lekcje odbywają się według harmonogramu ustalonego z indywidualnym nauczycielem.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
2. Zabezpieczenie na więcej niż jednej nieruchomości polega na stosowaniu osobnych hipotek lub hipoteki łącznej. A. 4. Zabezpieczenie na nieruchomości osoby trzeciej 1.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2.Rodzice/Opiekunowie prawni oświadczają, że:  a)uczeń jest samodzielny w zakresie czynności samoobsługowych i potrafi bez pomocy osób trzecich:",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Nr 73, poz. 852, z późn.zm. ), na początku której znajduje się Router Dostępowy Operatora, a na końcu Gniazdo Sieciowe/Gniazdo Dodatkowe.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Kwota jest bezzwrotna tzn. nie ma możliwości wypłacenia równowartości środków.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W celu utworzenia Konta Klienta, Klient obowiązany jest dokonać Rejestracji. 2. Rejestracja nie jest konieczna do składania przez Klientów zamówień w Sklepie Internetowym.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Operator zobowiązany jest i odpowiada wobec Użytkownika za wykonywanie Usług z należytą starannością. 5.Operator zobowiązany jest i odpowiedzialny wobec Użytkownika za: ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
A. 3. Zabezpieczenie na więcej niż jednej nieruchomości 1. Bank dopuszcza możliwość zabezpieczenia wierzytelności hipoteką wpisaną w KW więcej niż jednej nieruchomości.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
e)przygotowanie informacji o gotowości szkolnej dziecka do podjęcia nauki w szkole dla dzieci 5 i 6-letnich; f)stosowanie twórczych i nowoczesnych metod nauczania i wychowania;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Bank na wniosek Kredytobiorcy udziela niniejszym na okresmiesięcy kredytu, zwanego dalej Kredytem w kwociezł (słowniezł) na sfinansowanie:  a)potrzeb konsumpcyjnych Kredytobiorcy,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"6.Złamanie Regulaminu spowoduje natychmiastowe unieważnienia Rekreacyjnej Karty Wstępu bez zwrotu kosztów. 7.Wszelkie przypadki kłusownictwa, kradzieży stanowią czyny niezgodne z prawem i będą zgłaszane służbom porządkowym oraz organom ścigania.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"a)ochronę Szkoły i uczniów na terenie szkolnym w czasie zajęć, b)pokrycie kosztów związanych z wycieczkami jednodniowymi,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"3.Żłobek zapewnia 4 posiłki dziennie dostarczane przez specjalistyczną firmę cateringową:  a)I śniadanie,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"c)książki gwarancyjnej uszkodzonego sprzętu, o ile taka została wydana przez sprzedającego. 6)w przypadku szkody całkowitej - oddanie przedstawicielowi sklepu I-TERRA: ",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Koszty wskazane w ust. 2 lit. a) i c) dotyczą momentu zawarcia Umowy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"10.Pełnomocnictwo wygasa wskutek:  a)śmierci Posiadacza lub Pełnomocnika,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"b)kosztów windykacji, w tym opłat za upomnienie, wezwań do zapłaty, c)pozostałych prowizji i opłat,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
10. W przypadku skutecznego odstąpienia od Umowy Umowa uważana jest za niezawartą. ROZDZIAŁ 9.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Podstawą do obliczenia odsetek będzie wartość brutto zaległego świadczenia. Łączna wysokość odsetek nie może przewyższać kwoty stanowiącej 3% ceny brutto określonej w § 12 tego aktu.——.. —.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Dla zachowania powyższego terminu, wystarczające jest wysłanie oświadczenia przed upływem tego terminu. Koszty związane z odstąpieniem od Umowy 2.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"6.Posiadacz może złożyć następujące Dyspozycje w zakresie rozliczeń pieniężnych:  a)wypłatę lub wpłatę gotówkową w Placówkach Franczyzowych oraz w Placówkach Banku prowadzących obsługę gotówkową,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
3.Przedszkole prowadzi swoją działalność w Warszawie. 4.Przedszkole realizuje podstawę programową wychowania przedszkolnego .,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Przedmiot Umowy 1. Bank na wniosek Kredytobiorcy udziela niniejszym na okres .,BEZPIECZNE_POSTANOWIENIE_UMOWNE
VI Części Szczególnej Umowy . 3. Kwota Kredytu Pożyczki zostanie wypłacona Kredytobiorcy jednorazowo lub w transzach zgodnie z postanowieniami pkt.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
a)poprawnie umyć się i wytrzeć; b)właściwie zachowywać się przy stole podczas posiłków oraz nakryć do stołu;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
b)systematycznie uczestniczyć w zajęciach lekcyjnych i być do nich przygotowanymi; c)zachować godną postawę w czasie hymnu narodowego;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
3.Rada Pedagogiczna jest organem doradczo-opiniodawozym Dyrektora. 4.Przedstawiciel Organu Prowadzącego może uczestniczyć w posiedzeniach Rady Pedagogicznej w charakterze obserwatora z głosem doradczym.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
W miesiącach między odczytami ilość dostarczonej wody będzie ustalana na podstawie średniego zużycia w ókresie ostatnich 12 miesięcy. Korekta ilości dostarczonej wody nastąpi każdorazowo pó następnym odczycie wodomierza.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
14.Pożyczkobiorca jest zobowiązany ponieść następujące koszty:  a)związane z zawarciem umowy:,BEZPIECZNE_POSTANOWIENIE_UMOWNE
2.Odwołanie rozpatrzone zostanie w terminie 6 tygodni od daty jego dostarczenia do siedziby Zarządu Spółdzielni. 3.Zgłoszona reklamacja nie wstrzymuje konieczności uregulowania wynikłej z rozliczenia niedopłaty.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
W szczególności Rodzic ma obowiązek poinformowania Prowadzącego Żłobek na piśmie o wszelkich problemach zdrowotnych dziecka. 2.W razie wypadku lub nagłej choroby Dziecka zostanie mu udzielona pierwsza pomoc.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
ix. jako swój adres do doręczeń wskazuje adres podany w Części Szczególnej pkt. II. Zmiana adresu nie wymaga aneksu do Umowy Kredytu i Umowy Pożyczki.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"-do partnerskiego traktowania współmieszkańców Domu Opieki ARTWAY, - korzystać z wyposażenia Domu Opieki ARTWAY zgodnie z jego przeznaczeniem.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"5.Bank ma prawo zastrzec Kartę wyłącznie w przypadku:  a)podania przez Posiadacza nieprawdziwych danych identyfikacyjnych przy zawarciu umowy o Kartę,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
a)przestrzegać postanowień zawartych w Statucie; b)systematycznie uczestniczyć w zajęciach lekcyjnych i być do nich przygotowanymi;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"§28 Umowę sporządzono w dwóch jednobrzmiących egzemplarzach, po jednym dla każdcj zc stron. 5 Odbipręa .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
4) zapłata przy odbiorze Towaru (za pobraniem) - Klient uiszcza należność bezpośrednio przy odbiorze Towaru u przewoźnika. Realizacja zamówienia następuje po przyjęciu Zamówienia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
2)zaakceptować Regulamin e-KŚ - korzystanie z systemu e-KŚ oznacza akceptacje przyjęcia warunków regulaminu e-KŚ. 3.Dostępna jest również opcja zakupu biletu bez konieczności rejestracji.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2.5.Poręczyciel oświadcza, że:  (a)niniejsza Umowa Poręczenia stanowi wlążące zobowiązanie Poręczyciela, którego wykonania można dochodzić od Poręczyciela zgodnie z warunkami niniejszej Umowy Poręczenia;",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"§8 Umowę sporządzono w dwóch jednobrzmiących egzemplarzach, po jednym dla każdej Strony. WYNAJMUJĄCY NAJEMCA Załączniki: ",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Podstawą rozpatrywania reklamacji i trwania gwarancji jest zapłata za towar oraz montaż w całości. 13.W przypadku nieterminowej płatności za montaż zostaną naliczone odsetki ustawowe.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Jeśli w wyżej Spółkę pisemnego oświadczenia Nabywcy o < • 1 . ,.• tnVipvo oświadczenia wolt.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"8. Szczegółowy harmonogram spłat stanowi załącznik do umowy. 9. Kredytobiorca może dokonać przedterminowej całkowitej lub częściowej spłaty kredytu, ze środków zgromadzonych na rachunku.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"7.Rodzic zapisuje dziecko na zajęcia fakultatywne poprzez wypełnienie niniejszej deklaracji w dwóch egzemplarzach. Jeden egzemplarz dla rodzica, drugi dla dyrektora szkoły.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Sieć telekomunikacyjna jest monitorowana przez całą dobę, 7 dni w tygodniu. Na bazie pomiarów ruchu oraz prognoz ruchowych uruchamiane są procedury Inwestycyjne w celu zapewnienia optymalnej pojemności sieci telekomunikacyjnej.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
2.Zgłaszając nieobecność Rodzic winien określić przewidywany czas nieobecności Dziecka. § 8Odbiór dziecka 1.Odbiór dziecka jest możliwy tylko przez Rodziców.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"§7 1.Radę Rodziców stanowią rodzice uczniów uczęszczających do Szkoły. 2.Zasady wybierania i działania Rady Rodziców określa regulamin uchwalony przez rodziców, po zatwierdzeniu przez Dyrektora Szkoły.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"3.Kaucja ma służyć zaspokojeniu roszczeń Usługodawcy i może zostać wykorzystana przez Usługodawcę do:  a)Pokrycia kosztów pobytu, które nie zostały opłacone w terminie zgodnie z §6.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
4.Koszty wskazane w ust. 2 lit. a) dotyczą momentu zawarcia Umowy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Opłaty te będą pobierane przez Bank zgodnie z kolejnością wskazaną w §4 Części Ogólnej Umowy. § 11 Wygaśnięcie Umowy Kredytu i Umowy Pożyczki 1.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
b)podłączenia przez Abonenta do Sieci lub Sprzętu Operatora Terminali poza lokalem; c)niedopuszczenia przez Abonenta do okresowej kontroli Gniazda Sieciowe-go/Gniazda Dodatkowego i/lub Sprzętu Operatora;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Oprocentowanie premiowe nie dotyczy Konta Oszczędnościowego Skarbonka. 3. Oprocentowanie Kont Oszczędnościowych w ramach Oferty Specjalnej Na nowe środki- VIII edycja.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"b) powyżej, spowoduje, że Ubezpieczyciel nie obejmie Kredytobiorcy ochroną ubezpieczeniową wynikającą z tego ubezpieczenia. Koniec opcji bez kredytowania kosztów 5.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
-średnie zużycie z pozostałych pomieszczeń w danym lokalu; -wskazanie ubiegłorocznego zużycia (dot.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
8.Przekazanie Lokalu nastąpi niezwłocznie po zapłacie pełnej ceny i notarialnym przeniesieniu prawa własności do przedmiotowego Lokalu. Przekazanie nastąpi na podstawie protokołu. § 3.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"14.Umowę sporządzono w dwóch egzemplarzach, po jednym dla każdej strony. §7 Upoważnienie 1.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2.Umowa wygasa w przypadku:  a)śmierci Odbiorcy,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Sr 1-231 Wrocław; moich danych osobowych zawartych w lormutarzu zgłoszenia serwisowego w celu i zakresie niezbędnym do wykonania usługi serwisowej.' FOTOKOMP KATERYNA VRONSKA ul.Tftcbnicka 62.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Zastrzega się możliwość zmiany cen. 8.Zwrot opłaty za wyżywienie naliczany jest od 3 dnia ciągłej nieobecności dziecka w placówce.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
KOLEJNE PROJEKTY I ZMIANY BĘDĄ ODPŁATNE. data podpisania umowy podpis klienta podpis przedstawiciela,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Koniec opcji bez kredytowania kosztów 5. Koszty wskazane w ust. 2 lit.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"d)terminowe uiszczanie odpłatności za pobyt dziecka w przedszkolu; e)informowanie o przyczynach nieobecności dziecka w przedszkolu, niezwłoczne powiadamianie o zatruciach pokarmowych i chorobach zakaźnych.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"b)wchodzić na wieże i skakać z nich, c)skakać z pomostów,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
59.Tabela kursów walut - obowiązująca w Banku tabela określająca stosowane w rozliczeniach kursy walut. 60.Tabela oprocentowania - obowiązująca w Banku tabela określająca wysokość oprocentowania rachunków.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Za dzień uregulowania należności przyjmuje się datę wpływu należności na rachunek bankowy 6. 7. 8. 9. Sprzedawcy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"9)Lokal - pomieszczenie mieszkalne lub użytkowe pozostające w posiadaniu Abonenta na podstawie tytułu prawnego. 10)Numer Abonenta - nadany Abonentowi przez Operatora numer identyfikacyjny, służący do kontaktów t rozliczeń Operatora z Abonentem.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Operator udostępni formularz reklamacyjny dostępny jako załącznik do Regulaminu Wavelo. ' o 14.3.Operator Wavelo rozpatrzy zgłoszoną reklamację w terminie 14 dni od daty jej wniesienia lub uzupełnienia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"- uczeń opanował pełny zakres wiadomości i umiejętności, przewidzianych w realizowanym przez nauczyciela programie nauczania. c)stopień dobry (4) - oznacza, że: ",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"e)formę Dostawy. Następnie Użytkownik przekazuje zamówienie Operatorowi wybierając polecenieZamawiam i płacę, w podsumowaniu zamówienia.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2.Postępowanie rekrutacyjne odbywa się, co roku na kolejny rok szkolny na podstawie odrębnych orzenisów. 3.Zasady i kryteria rekrutacji określają odrębne przepisy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
§ 12Prawo odstąpienia Pożyczkobiorca ma prawo odstąpić od Umowy bez podania przyczyny w terminie 14 dni od daty zawarcia Umowy. Skutkiem odstąpienia od Umowy jest jej wygaśnięcie.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Pożyczkobiorca nie ponosi kosztów związanych z odstąpieniem od niniejszej Umowy. W przypadku gdy Pożyczkobiorca dokonał już jakiejkolwiek spłaty rat pożyczki Pożyczkodawca dokona z Pożyczkobiorcą stosownych rozliczeń.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"b)Kwotę Spłaty z wyszczególnieniem wysokości Kwoty Pożyczki, Prowizji oraz odsetek kapitałowych, c)Rachunek bankowy Pożyczkodawcy, na który należy dokonać płatności.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"8. W przypadku odmowy realizacji Dyspozycji, Bank przekazuje Posiadaczowi powiadomienie o odmowie wykonania Dyspozycji. 9. Bank ponosi odpowiedzialność za szkodę wynikłą wskutek nieterminowego lub nieprawidłowego przeprowadzenia Transakcji.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Dz. U. z 2012 r., poz. 1376, z późn. zm., dalej ustawa Prawo bankowe) (tzw. równoważna forma pisemna).",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"1.Sprzedawca może wprowadzić zmiany do Umowy i jej załączników, w tym^w zakresie cen i stawek opłat za energię elektryczną. 2.O^^yyyższych zmianach Sprzedawca poinformuje Odbiorcę z co .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"§40 Nauczyciele mają prawo do:  a)rzetelnej oceny ich pracy,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"e)kieruje pracą Rady Pedagogicznej jako przewodniczący; 1)opracowuje zakres obowiązków Zastępcy dyrektora, nauczycieli i pracowników niepedagogicznych; g)nadzoruje uczniów oraz tworzy warunki do harmonijnego ich rozwoju;",BEZPIECZNE_POSTANOWIENIE_UMOWNE
ii)sprzątnąć po sobie po posiłku;  iv)samodzielnie skorzystać z toalety;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
WŁASNOŚĆ INTELEKTUALNA 1. Prawa do Serwisu oraz treści w nim zawartych należą do Sprzedawcy.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
3. Cena przedmiotu: . (w ramach Umowy sprzedaży na próbę z dnia .. zawartej ze Sprzedawcą)2 Wpłata własna Kredytobiorcy . § 2.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
338555105; fax. 033 855 51 05 •W sprawach nieuregulowanych w Regulaminie stosuje się przepisy Ustawy oraz Kodeksu Cywilnego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Zajęcia fakultatywne. 16:30-17:00Drugi podwieczorek 17:00-18:00Zabawy zgodne z zainteresowaniami i potrzebami dzieci- zabawy swobodne.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
3 z-A ZGODWC5C Z CZY RADCA 3. Odstąpienie od umowy ubezpieczenia dodatkowego nie skutkuje odstąpieniem od umowy ubezpieczenia podstawowego.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W razie ujawnienia takiego zachowania Abonenta, Operator ma prawo rozwiązać Umowę Abonencką w trybie natychmiastowym. 8.Abonent otrzymuje dobową gwarancję pasma o przepustowości 5 GB o najwyższym priorytecie.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"g)Doradztwo pedagogiczne dla uczniów, nauczycieli i rodziców (prawnych opiekunów). h)Nadzorowanie wypełniania obowiązku szkolnego przez uczniów.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
2.Całkowita kwota Kredytu wynosi ..zł. Początek opcji z kredytowaniem kosztów Nie obejmuje ona kredytowanych kosztów Kredytu.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Wyrażam zgodę na przytrzymywanie mojego mojej syno/córki .w sytuacjach, kiedy jego/jej zachowanie zagraża bezpieczeństwu i/lub zdrowiu jego/jej lub innych uczniów. Za Szkołę: ",BEZPIECZNE_POSTANOWIENIE_UMOWNE
a) gry komputerowe. 7.Telefon komórkowy Przyjmuję do wiadomości i stosowania:.. Deklaruję wybór nauki: 1.religii 2.etyki Czytelny podpis:.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Przekazanie sprawy do zewnętrzne) firmy windykacyjne) następ! po dziewięcdziesiętym dniu opóźnienia.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Prawa wekslowego i przepisy prawa cywilnego oraz postanowienia Statutu Kasy; §60 1.Kasa .zastrzega sobie prawo do zmiany niniejszego Regulaminu. Zmiana Regulaminu może nastąpić wyłącznie z. Ważnych powodów.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Nie obejmuje ona kredytowanych kosztów Kredytu. Całkowita kwota do zapłaty przez Kredytu i CałkowitaKredytobiorcę ustalona w dniu zawarcia Umowy wynosizł.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"a)przyłącze wodociągowe lub kanalizacyjne wykonano niezgodnie z przepisami prawa, b)Odbiorca nie uiścił opłat za dwa pełne okresy obrachunkowe następujące po dniu otrzymania upomnienia w sprawie uregulowania zaległych opłat,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
3.Rekrutacja dzieci do Żłobka prowadzona jest na podstawie Naboru Elektronicznego bądź wniosku o przyjęcie dziecka do Żłobka. 4.Proces rekrutacji uwzględnia zasadę równości szans.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
e)zaśmiecać i zanieczyszczać terenu miejsca wykoizystywanego do kąpieli f)skakać do wody ze sprzętu pływającego. 8.Brak flagi oznacza bak dyżuru ratowniczego na terenie miejsca wykorzystywanego do kąpieli.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"2,2 m, murowane z bloczków silikatowych o grub. 12 cm z zachowaniem wymogów przewietrzenia, od wys.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
6.Wszelkie zmiany umowy wymagają formy pisemnej pod rygorem nieważności. 7.Nieważność któregokolwiek z postanowień niniejszej umowy nie powoduje nieważności pozostałych postanowień.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
4.Zleceniobiorca podejmować będzie starania zmierzające do osiągnięcia celów wskazanych w ust. 3. §2 1.Wynagrodzenie za prowadzenie sprawy strony ustaliły w następujący sposób : ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Zgoda ta ma charakter dobrowolny, ale warunkuje udzielenie Kredytu. Początek opcji dla kredytu z ROR 6.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Zasady składania i rozpatrywania reklamacji 1.Kredytobiorca ma możliwość złożenia do Banku reklamacji. 2.Reklamacje mogą być zgłaszane: ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
8.Zarządca dopuszcza możliwość rezerwacji trampolin sportowych. Informacje o dostępności trampolin sportowych można uzyskać pod adresem mailowym: radlin@fly-park.eu IleUŻYTKOWNICY ‘ 1.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
b) datą początkową będzie data wypłaty Kredytu; c) odstępy czasu między datami używanymi w obliczeniach wyrażone są w ułamkach roku;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"4.bezpieczeństwa w czasie pobytu dziecka w placówce i w czasie wyjść/wyjazdów; ó.posiłków określonych w statucie przedszkola. §4 WOtKS 1.Umowę zawiera się na czas określony: od.,JjL09^2o 18do .",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"a) przedmiotu zamówienia; b)jednostkowej oraz łącznej ceny zamawianych produktów lub usług, w tym kosztów dostawy oraz dodatkowych kosztów (jeśli występują);",BEZPIECZNE_POSTANOWIENIE_UMOWNE
